-1.9375 0.00939344 0.000537507
-1.9125 0.0112131 0.000603826
-1.8875 0.0135984 0.000717808
-1.8625 0.0165164 0.000798907
-1.8375 0.0190328 0.000855441
-1.8125 0.023459 0.00108926
-1.7875 0.0275 0.00103758
-1.7625 0.0328279 0.0013466
-1.7375 0.039377 0.00173114
-1.7125 0.0445738 0.00175956
-1.6875 0.0516311 0.00176747
-1.6625 0.0590328 0.00168366
-1.6375 0.0686066 0.00191945
-1.6125 0.0764262 0.00219199
-1.5875 0.0858279 0.00249103
-1.5625 0.0957705 0.00279018
-1.5375 0.106787 0.00265111
-1.5125 0.114885 0.00306662
-1.4875 0.125762 0.00295508
-1.4625 0.138697 0.00373775
-1.4375 0.151066 0.00271425
-1.4125 0.163811 0.00413475
-1.3875 0.177041 0.00372309
-1.3625 0.19068 0.00329547
-1.3375 0.203967 0.00427232
-1.3125 0.215697 0.00345509
-1.2875 0.232516 0.00452885
-1.2625 0.247393 0.00468758
-1.2375 0.257656 0.0047861
-1.2125 0.271869 0.00477236
-1.1875 0.287082 0.00519598
-1.1625 0.297148 0.00576686
-1.1375 0.310795 0.00524111
-1.1125 0.322844 0.00540123
-1.0875 0.330205 0.00519118
-1.0625 0.338459 0.0055666
-1.0375 0.347418 0.00604506
-1.0125 0.357803 0.00498002
-0.9875 0.362566 0.00502655
-0.9625 0.36923 0.00500587
-0.9375 0.376467 0.00571802
-0.9125 0.379508 0.00490728
-0.8875 0.384852 0.00586929
-0.8625 0.389484 0.00513619
-0.8375 0.384598 0.00478014
-0.8125 0.388123 0.00515348
-0.7875 0.38841 0.00519254
-0.7625 0.386934 0.00471016
-0.7375 0.388033 0.0045557
-0.7125 0.386934 0.00534445
-0.6875 0.385057 0.00487338
-0.6625 0.378984 0.00484303
-0.6375 0.378402 0.00388905
-0.6125 0.377131 0.00358109
-0.5875 0.374902 0.00323121
-0.5625 0.375959 0.00381031
-0.5375 0.367598 0.003195
-0.5125 0.367041 0.00339668
-0.4875 0.364664 0.00321432
-0.4625 0.360992 0.00377618
-0.4375 0.359541 0.00361453
-0.4125 0.35232 0.00340957
-0.3875 0.349713 0.0034524
-0.3625 0.346443 0.00303374
-0.3375 0.341541 0.00320389
-0.3125 0.339467 0.00384542
-0.2875 0.334664 0.00300674
-0.2625 0.331254 0.003514
-0.2375 0.329164 0.00272338
-0.2125 0.32268 0.00292549
-0.1875 0.318213 0.0029625
-0.1625 0.314754 0.00309708
-0.1375 0.311885 0.0027638
-0.1125 0.309648 0.00281834
-0.0875 0.308664 0.00251668
-0.0625 0.304926 0.00295449
-0.0375 0.303738 0.00231733
-0.0125 0.304508 0.0025043
0.0125 0.309361 0.00304649
0.0375 0.308475 0.00322493
0.0625 0.308615 0.00349048
0.0875 0.308926 0.00337409
0.1125 0.311656 0.00280976
0.1375 0.313123 0.00294967
0.1625 0.315393 0.00290279
0.1875 0.318434 0.00289149
0.2125 0.326402 0.00291334
0.2375 0.326828 0.00292836
0.2625 0.329893 0.00282404
0.2875 0.328885 0.00277842
0.3125 0.334943 0.00298134
0.3375 0.338844 0.00269206
0.3625 0.339262 0.00244266
0.3875 0.344762 0.00300469
0.4125 0.346189 0.00245653
0.4375 0.356336 0.0032671
0.4625 0.356402 0.00368215
0.4875 0.364951 0.00309985
0.5125 0.364131 0.00412698
0.5375 0.367311 0.00434063
0.5625 0.371238 0.00429779
0.5875 0.37191 0.00476738
0.6125 0.374984 0.00524058
0.6375 0.379361 0.00478343
0.6625 0.383377 0.00494967
0.6875 0.385762 0.00466955
0.7125 0.390033 0.00459247
0.7375 0.386787 0.00493186
0.7625 0.385877 0.00460844
0.7875 0.38418 0.00475146
0.8125 0.3865 0.00457214
0.8375 0.382639 0.00460463
0.8625 0.384475 0.00477645
0.8875 0.380213 0.00474662
0.9125 0.376041 0.00460299
0.9375 0.369844 0.00492002
0.9625 0.364672 0.00572903
0.9875 0.360156 0.00463029
1.0125 0.352738 0.00554908
1.0375 0.343541 0.0044434
1.0625 0.336402 0.00582283
1.0875 0.325287 0.00507747
1.1125 0.316967 0.00509228
1.1375 0.306664 0.00530991
1.1625 0.289828 0.00489409
1.1875 0.28218 0.00417346
1.2125 0.267049 0.00442682
1.2375 0.253828 0.00422924
1.2625 0.238197 0.00362918
1.2875 0.227926 0.00402237
1.3125 0.214467 0.00339827
1.3375 0.1995 0.00331619
1.3625 0.186721 0.00297732
1.3875 0.172598 0.00294223
1.4125 0.159557 0.00281448
1.4375 0.148189 0.00223863
1.4625 0.13368 0.00241074
1.4875 0.122672 0.00223391
1.5125 0.110697 0.00195405
1.5375 0.101303 0.00212504
1.5625 0.0904836 0.00209469
1.5875 0.0815902 0.00190863
1.6125 0.0720492 0.0017227
1.6375 0.0632951 0.00123724
1.6625 0.0553361 0.00142437
1.6875 0.0473115 0.00152152
1.7125 0.0419754 0.00122362
1.7375 0.0362541 0.00101363
1.7625 0.0303361 0.00135771
1.7875 0.0258115 0.00113385
1.8125 0.0227295 0.00112652
1.8375 0.018418 0.00104509
1.8625 0.0158115 0.000781786
1.8875 0.014 0.000784696
1.9125 0.0107869 0.000702589
1.9375 0.00940164 0.000559576
1.9625 0.00751639 0.00040659
1.9875 0.00630328 0.000436428
2.0125 0.00490164 0.000402542
2.0375 0.00411475 0.000383393
2.0625 0.00286885 0.000317775
2.0875 0.00232787 0.00021013
2.1125 0.00209836 0.00025386
2.1375 0.00161475 0.00018043
2.1625 0.00119672 0.000161498
2.1875 0.000852459 0.000140353
2.2125 0.000713115 0.000146295
2.2375 0.000393443 9.72616e-05
2.2625 0.000368852 7.22754e-05
2.2875 0.000229508 5.23565e-05
2.3125 0.000229508 8.22944e-05
2.3375 0.000122951 3.45334e-05
2.3625 5.7377e-05 2.09778e-05
2.3875 4.09836e-05 1.9655e-05
2.4125 2.45902e-05 1.30891e-05
2.4375 1.63934e-05 1.59784e-05
2.4625 2.45902e-05 2.39675e-05
2.4875 8.19672e-06 7.98918e-06
2.5125 8.19672e-06 7.98918e-06
2.5375 0 0
2.5625 0 0
2.5875 0 0
2.6125 0 0
2.6375 0 0
2.6625 0 0
2.6875 0 0
2.7125 0 0
2.7375 0 0
2.7625 0 0
2.7875 0 0
2.8125 0 0
2.8375 0 0
2.8625 0 0
2.8875 0 0
2.9125 0 0
2.9375 0 0
2.9625 0 0
2.9875 0 0
3.0125 0 0
3.0375 0 0
3.0625 0 0
3.0875 0 0
3.1125 0 0
3.1375 0 0
3.1625 0 0
3.1875 0 0
3.2125 0 0
3.2375 0 0
3.2625 0 0
3.2875 0 0
3.3125 0 0
3.3375 0 0
3.3625 0 0
3.3875 0 0
3.4125 0 0
3.4375 0 0
3.4625 0 0
3.4875 0 0
3.5125 0 0
3.5375 0 0
3.5625 0 0
3.5875 0 0
3.6125 0 0
3.6375 0 0
3.6625 0 0
3.6875 0 0
3.7125 0 0
3.7375 0 0
3.7625 0 0
3.7875 0 0
3.8125 0 0
3.8375 0 0
3.8625 0 0
3.8875 0 0
3.9125 0 0
3.9375 0 0
3.9625 0 0
3.9875 0 0
4.0125 0 0
4.0375 0 0
4.0625 0 0
4.0875 0 0
4.1125 0 0
4.1375 0 0
4.1625 0 0
4.1875 0 0
4.2125 0 0
4.2375 0 0
4.2625 0 0
4.2875 0 0
4.3125 0 0
4.3375 0 0
4.3625 0 0
4.3875 0 0
4.4125 0 0
4.4375 0 0
4.4625 0 0
4.4875 0 0
4.5125 0 0
4.5375 0 0
4.5625 0 0
4.5875 0 0
4.6125 0 0
4.6375 0 0
4.6625 0 0
4.6875 0 0
4.7125 0 0
4.7375 0 0
4.7625 0 0
4.7875 0 0
4.8125 0 0
4.8375 0 0
4.8625 0 0
4.8875 0 0
4.9125 0 0
4.9375 0 0
4.9625 0 0
4.9875 0 0
