-3.95399,0
-3.95302,0.000971134
-3.95245,0.000802106
-3.95213,0.000650398
-3.95222,0.000512797
-3.95248,0.000492225
-3.95255,0.000420804
-3.95242,0.000384597
-3.95216,0.000429242
-3.95194,0.000445014
-3.95179,0.00042882
-3.95184,0.000395483
-3.95186,0.0003641
-3.95181,0.000340138
-3.95161,0.000373946
-3.95161,0.000349822
-3.95158,0.000329654
-3.95147,0.000330398
-3.95134,0.000337612
-3.95143,0.000332128
-3.95169,0.000405211
-3.95187,0.000427399
-3.95201,0.000432091
-3.95209,0.000420747
-3.9521,0.000403733
-3.95216,0.000393273
-3.95218,0.000378842
-3.95214,0.000367548
-3.95211,0.000355668
-3.95216,0.00034655
-3.95222,0.000340614
-3.9523,0.000340687
-3.95232,0.000330526
-3.9523,0.000321026
-3.95235,0.000315072
-3.9525,0.000341484
-3.95262,0.000354137
-3.95267,0.000348167
-3.95271,0.000341366
-3.95277,0.000337919
-3.95281,0.000332903
-3.95286,0.000328598
-3.95286,0.000320865
-3.95285,0.000313706
-3.95287,0.000307197
-3.95293,0.000305592
-3.95298,0.000303959
-3.95303,0.000301207
-3.95305,0.000295805
-3.95305,0.000289859
-3.9531,0.000287184
-3.95314,0.000285705
-3.95321,0.000287143
-3.95327,0.000289227
-3.95334,0.000291777
-3.95336,0.000287149
-3.95339,0.000284268
-3.95341,0.000280005
-3.95344,0.000276516
-3.95346,0.000272494
-3.95345,0.000268142
-3.9534,0.000269261
-3.95338,0.000265596
-3.9534,0.000262043
-3.9534,0.00025798
-3.95343,0.000256217
-3.95343,0.000252364
-3.95342,0.000248906
-3.9534,0.000246006
-3.95339,0.00024255
-3.95336,0.000240816
-3.95332,0.000240624
-3.95329,0.000240283
-3.95325,0.000240496
-3.95321,0.000239271
-3.95319,0.000237299
-3.95317,0.000234838
-3.95318,0.000231932
-3.95318,0.000228981
-3.95318,0.000226111
-3.95317,0.000224058
-3.95311,0.000227997
-3.95306,0.000231836
-3.953,0.000237016
-3.95295,0.000239022
-3.9529,0.000241145
-3.95287,0.000239876
-3.95284,0.000239041
-3.95283,0.000236962
-3.95284,0.00023454
-3.95285,0.000232694
-3.95287,0.000230569
-3.9529,0.000230098
-3.95292,0.000228623
-3.95291,0.000226305
-3.9529,0.000224153
-3.95288,0.000223459
-3.95286,0.000221995
-3.95286,0.000219773
-3.95287,0.000217623
