0,0,0
0.064633,0,0
0.129266,0,0
0.193899,0,0
0.258532,0,0
0.323165,0,0
0.387798,0,0
0.452431,0,0
0.517064,0,0
0.581697,0,0
0.64633,0,0
0.710963,0,0
0.775596,0,0
0.84023,0.00203552,0.000599408
0.904863,0.168063,0.0077535
0.969496,0.997863,0.0258275
1.03413,2.05996,0.0402547
1.09876,2.29151,0.043497
1.16339,2.10426,0.0390817
1.22803,1.86368,0.0363545
1.29266,1.59627,0.0295444
1.35729,1.438,0.023721
1.42193,1.33518,0.0209209
1.48656,1.23748,0.0212666
1.55119,1.19406,0.0210205
1.61583,1.12275,0.0186367
1.68046,1.08963,0.0173599
1.74509,1.0872,0.019782
1.80973,1.06541,0.0179731
1.87436,1.05773,0.0161613
1.93899,1.05982,0.015214
2.00362,1.06052,0.0169725
2.06826,1.05788,0.0164383
2.13289,1.06071,0.0151498
2.19752,1.0551,0.0134523
2.26216,1.04084,0.0135721
2.32679,1.03753,0.0115193
2.39142,1.0393,0.0123239
2.45606,1.02737,0.0115265
2.52069,1.02567,0.0117467
2.58532,1.01756,0.0127915
2.64995,1.00672,0.0132888
2.71459,1.00046,0.0120259
2.77922,1.0062,0.0114392
2.84385,0.991947,0.011425
2.90849,1.00225,0.0093832
2.97312,1.01068,0.00993983
3.03775,1.00883,0.00986375
3.10239,1.00799,0.0104596
3.16702,0.994678,0.00957533
3.23165,1.00026,0.0102564
3.29629,1.00935,0.00823342
3.36092,1.02033,0.00893488
3.42555,1.01291,0.00875269
3.49018,1.00007,0.00823475
3.55482,0.993897,0.00753227
3.61945,1.00255,0.00736511
3.68408,0.998066,0.00779414
3.74872,0.985891,0.00744206
3.81335,0.982399,0.00753626
3.87798,0.981539,0.00788795
3.94262,0.981042,0.00694194
4.00725,0.976355,0.00625224
4.07188,0.972264,0.00711851
4.13651,0.978484,0.00735159
4.20115,0.985662,0.0078177
4.26578,0.980027,0.00722484
4.33041,0.982214,0.00719173
4.39505,0.984253,0.00618222
4.45968,0.977841,0.0062545
4.52431,0.978433,0.00645433
4.58895,0.98456,0.0060313
4.65358,0.977781,0.00605464
4.71821,0.980743,0.00682329
4.78285,0.981256,0.00650297
4.84748,0.986695,0.00627318
4.91211,0.987474,0.00623126
4.97674,0.981021,0.00568257
5.04138,0.9731,0.00604052
5.10601,0.971113,0.00566898
5.17064,0.973115,0.00620951
5.23528,0.979973,0.00650697
5.29991,0.980806,0.00596803
5.36454,0.984836,0.00540175
5.42918,0.980743,0.00526151
5.49381,0.974807,0.00526148
5.55844,0.983086,0.00541332
5.62307,0.98601,0.00540977
5.68771,0.982474,0.00504134
5.75234,0.985619,0.00467745
5.81697,0.987245,0.0052909
5.88161,0.989685,0.00561455
5.94624,0.987873,0.00490429
6.01087,0.990482,0.00516386
6.07551,0.986917,0.004981
6.14014,0.987744,0.0050294
6.20477,0.990489,0.00466003
6.2694,0.978108,0.0049923
6.33404,0.987575,0.00445578
6.39867,0.989247,0.00432696
