1.04148,0
0.920258,0.121222
0.885494,0.0781462
0.871074,0.0571081
0.877778,0.0447409
0.875296,0.036615
0.874367,0.0309593
0.869647,0.0272237
0.860411,0.0257243
0.853834,0.0239302
0.858633,0.0221713
0.857722,0.02026
0.852257,0.0194213
0.850086,0.0181112
0.844779,0.0176761
0.841054,0.0169488
0.840147,0.0159464
0.83978,0.0150389
0.840456,0.0142415
0.842909,0.0137316
0.844378,0.0131437
0.844379,0.012532
0.842517,0.0121187
0.843248,0.0116258
0.843782,0.0111639
0.843521,0.0107291
0.843935,0.0103324
0.844177,0.00995945
0.841939,0.00986705
0.842186,0.00953568
0.842174,0.00922296
0.841334,0.0089695
0.840302,0.00875449
0.839861,0.00850454
0.840608,0.00829169
0.840299,0.008064
0.839407,0.00789355
0.83792,0.00782564
0.837897,0.00762238
0.837657,0.00743324
0.835872,0.00746625
0.835716,0.00728798
0.835674,0.0071166
0.834866,0.00699972
0.835603,0.00688194
0.83592,0.00673813
0.835052,0.00665007
0.834914,0.00651152
0.834405,0.00639753
0.835611,0.00638333
0.836602,0.00633485
0.838623,0.00653245
0.839375,0.00645196
0.84016,0.00637984
0.841151,0.00634064
0.840242,0.00629234
0.840254,0.00618097
0.841406,0.00618163
0.842751,0.00622303
0.843685,0.00618931
0.843909,0.00609111
0.844347,0.00600808
0.844689,0.00592185
0.845452,0.00587829
0.845954,0.00580889
0.846361,0.00573464
0.846584,0.0056528
0.847111,0.0055939
0.848166,0.00561227
0.84893,0.00558403
0.848457,0.0055251
0.84784,0.00548256
0.848121,0.0054142
0.848403,0.00534801
0.8477,0.00532287
0.847131,0.00528315
0.847591,0.00523432
0.847722,0.00516844
0.847443,0.00511017
0.847389,0.00504618
0.847968,0.00501696
0.848323,0.00496812
0.848585,0.00491487
0.848891,0.00486565
0.849401,0.00483503
0.849638,0.00478434
0.850003,0.00474314
0.849978,0.00468899
0.84977,0.00464071
0.849499,0.0045968
0.849084,0.00456492
0.849493,0.00453346
0.849513,0.00448449
0.849154,0.00445103
0.849784,0.00444876
0.849821,0.00440232
0.849826,0.00435671
0.849861,0.00431216
0.849495,0.00428409
0.849409,0.00424189
