2,1.36322,0.0858229
1.85,1.56034,0.0450614
1.7,2.05657,0.118946
1.55,2.11085,0.148108
1.4,2.82289,0.238853
1.25,3.93053,0.352474
1.1,4.56228,0.77765
0.95,7.07078,1.00786
0.8,12.6535,2.2086
0.65,30.8463,5.97588
0.5,63.512,13.5392
