2,1.33238,0.039856
1.85,1.63868,0.111942
1.7,1.79872,0.158183
1.55,2.39439,0.153521
1.4,2.99798,0.13277
1.25,4.08759,0.227979
1.1,5.81897,0.41143
0.95,8.1157,0.990902
0.8,11.6578,1.05793
0.65,22.0819,2.67053
0.5,88.5477,5.0824
