-0.457054	-0.484132	0.472807
-0.356382	-0.367714	0.458452
-0.465781	-0.292913	-0.398347
-0.296558	0.469824	-0.315534
-0.112441	0.490288	0.456778
-0.0520413	-0.375914	-0.47993
-0.198476	-0.381417	-0.333399
0.0319002	0.463463	-0.264593
0.126518	-0.493574	0.465579
0.33412	-0.347729	-0.494859
0.155997	-0.384023	-0.302879
0.344971	-0.441849	-0.392475
0.472644	-0.227249	0.494107
-0.338452	-0.057324	-0.488237
-0.440438	-0.00262745	-0.269761
-0.279233	-0.129768	-0.342315
-0.154196	-0.0971694	0.473939
0.024629	0.0626064	-0.450595
-0.227092	0.0249724	-0.344711
0.00865321	-0.185749	-0.408608
0.0879033	-0.131787	0.475385
0.288117	-0.0213127	-0.487598
0.105427	-0.032117	-0.285497
0.371058	-0.208187	-0.374596
0.442156	0.177276	-0.475838
-0.355251	0.293586	0.495568
0.438041	0.279883	-0.33784
-0.398346	0.199027	-0.364005
-0.100033	0.109303	-0.470489
-0.0493696	0.375025	0.450828
-0.172164	0.281905	-0.317134
0.0427209	0.200555	-0.40307
0.175745	0.101735	0.485338
0.295993	0.397779	-0.472909
0.17957	0.265236	-0.309541
0.329657	0.168167	-0.31493
0.491631	0.450188	-0.190919
-0.270614	-0.373768	-0.215273
0.462022	-0.291256	0.0141259
-0.300427	-0.467708	0.0169655
-0.170172	-0.478761	-0.13464
0.0325544	-0.266333	-0.193795
-0.188728	-0.314816	0.0335963
0.0507905	-0.463916	-0.0461046
0.126937	0.43826	-0.106274
0.304298	-0.389002	-0.141225
0.205181	-0.331903	0.0207408
0.387892	0.435803	-0.0378177
0.429214	-0.232039	-0.16371
-0.274091	-0.0456521	-0.229744
0.496651	-0.00777507	-0.0370565
-0.402407	-0.121506	0.0545874
-0.219409	-0.157419	-0.141092
0.0174345	0.0355037	-0.228666
-0.11657	-0.0680841	-0.0594368
-0.0296803	-0.219018	-0.0224738
0.0951496	-0.0946476	-0.157501
0.25503	-0.0455564	-0.154837
0.152916	0.0557341	0.0225716
0.26151	-0.22432	-0.0328174
0.453902	0.238388	-0.128085
-0.271184	0.265602	-0.199899
-0.448224	0.38608	-0.0271152
-0.287843	0.101644	-0.0484865
-0.209476	0.0915685	-0.0963923
-0.00092375	0.395491	-0.242813
-0.192552	0.345179	0.0467506
0.0312798	0.117375	-0.0265992
0.161122	0.114855	-0.214679
0.351123	0.315239	-0.17792
0.164033	0.392361	0.0656716
0.258122	0.211819	0.0599525
0.483447	0.477231	0.203904
-0.276926	-0.327674	0.19404
-0.443734	-0.323669	0.275672
-0.308111	0.491197	0.358924
-0.205992	-0.474254	0.147495
0.0278696	-0.394342	0.205246
-0.15325	-0.330947	0.396887
-0.0293396	-0.464164	0.393522
0.18699	0.468805	0.218262
0.276587	-0.262733	0.120589
0.150476	-0.324047	0.374745
0.382097	-0.446323	0.338524
-0.458046	-0.131988	0.134008
-0.365656	0.0168913	0.224383
0.453616	-0.0705079	0.392042
-0.282599	-0.131989	0.386784
-0.196073	-0.119525	0.164491
0.0203506	0.0609648	0.176274
-0.106524	0.0530813	0.281649
0.00584031	-0.119751	0.298153
0.182507	-0.0979464	0.218542
0.378895	0.0341272	0.163768
0.150013	0.058006	0.326094
0.387651	-0.0972855	0.38283
0.477431	0.189556	0.164404
-0.293903	0.330965	0.13378
-0.480279	0.281773	0.284071
-0.280062	0.213463	0.358555
-0.176441	0.222265	0.198296
-0.049397	0.268862	0.111617
-0.107318	0.353586	0.347106
0.055183	0.12711	0.329912
0.107143	0.183507	0.214931
0.382416	0.29118	0.197856
0.180172	0.361226	0.283688
0.31596	0.137666	0.290276
