-0.469736	-0.495128	0.495112
-0.313752	-0.334934	0.450317
-0.431841	-0.356645	-0.366747
-0.326544	0.480149	-0.346603
-0.172066	0.452821	0.496892
0.0190072	-0.335919	-0.444313
-0.170516	-0.376954	-0.364663
-0.0353075	0.446395	-0.319998
0.182187	-0.486473	-0.475638
0.32069	-0.332624	0.474239
0.195149	-0.327309	-0.329597
0.366378	-0.475596	-0.353269
0.492133	-0.173107	0.465581
-0.376261	-0.029733	-0.455558
0.47244	-0.0390805	-0.275994
-0.27682	-0.192796	-0.37475
-0.158045	-0.112657	0.474849
0.0232165	0.0487979	-0.488762
-0.195265	0.0755919	-0.345259
-0.0658836	-0.177094	-0.353282
0.0919544	-0.147313	0.489897
0.359359	-0.017003	-0.491961
0.180397	-0.0843425	-0.346309
0.361564	-0.180034	-0.359748
0.426222	0.18258	0.49137
-0.370035	0.308648	-0.479176
0.474455	0.322616	-0.3516
-0.404248	0.154127	-0.344682
-0.136966	0.188247	0.492497
0.0172777	0.352413	-0.499017
-0.18728	0.285144	-0.317159
0.037072	0.22319	-0.349953
0.193016	0.20612	-0.479732
0.347626	0.391277	0.473088
0.178897	0.386452	-0.332389
0.310669	0.109747	-0.320587
-0.482635	0.436249	-0.171914
-0.339819	-0.382198	-0.161199
0.490883	-0.302648	0.0202884
-0.334482	-0.454344	0.0510838
-0.169292	0.478983	-0.158764
0.0121385	-0.377389	-0.218669
-0.162131	-0.312871	0.0170917
-0.0345478	-0.481234	-0.0222912
0.0952382	0.460759	-0.150862
0.341777	-0.439231	-0.134284
0.180848	-0.395934	0.0109985
0.381276	0.424877	0.0285449
0.444675	-0.237046	-0.163682
-0.313105	-0.0253577	-0.205195
0.471375	-0.0444649	-0.0417362
-0.324224	-0.171089	0.0245561
-0.168767	-0.218101	-0.190911
0.000758348	0.030603	-0.268735
-0.121811	-0.0474334	-0.0423217
0.0274814	-0.237145	0.0101402
0.0843887	-0.0785547	-0.124473
0.284904	-0.0733455	-0.17192
0.205774	0.0522837	-0.0124899
0.249914	-0.193558	-0.00897604
-0.474947	0.153433	-0.0795395
-0.338826	0.278214	-0.182679
-0.431925	0.348224	0.0122346
-0.327029	0.030812	0.00101826
-0.166393	0.147616	-0.142907
-0.0384411	0.316794	-0.169474
-0.205961	0.338662	-0.0282535
0.0124134	0.145324	-0.0232725
0.157476	0.158083	-0.188204
0.356755	0.307334	-0.191681
0.154037	0.390936	0.0467926
0.330186	0.206526	0.012317
-0.478757	0.47718	0.172072
-0.257329	-0.307186	0.219452
-0.447402	-0.339786	0.272502
-0.33394	0.498162	0.333355
-0.172655	-0.494632	0.1942
-0.0151984	-0.359773	0.188872
-0.102071	-0.28976	0.363209
-0.0262271	0.498345	0.357199
0.199938	-0.459401	0.224025
0.330024	-0.282992	0.199138
0.149585	-0.306196	0.375175
0.375707	-0.472746	0.326546
0.485649	-0.122929	0.238532
-0.363757	0.0367133	0.209612
0.499433	0.0492091	0.351432
-0.326917	-0.122526	0.337181
-0.175837	-0.0692598	0.160172
0.00184902	0.031518	0.173493
-0.147975	0.0660915	0.319494
-0.0118214	-0.139939	0.285002
0.147286	-0.132295	0.154956
0.356604	0.0311747	0.137354
0.185676	0.0411717	0.352714
0.282003	-0.128888	0.333136
0.479605	0.219387	0.137241
-0.286783	0.316941	0.16612
0.47652	0.32102	0.350117
-0.321225	0.212911	0.350235
-0.164095	0.14992	0.0971934
-0.0321167	0.321197	0.10809
-0.137458	0.295963	0.305523
0.0254301	0.194469	0.347925
0.16784	0.184852	0.178925
0.320073	0.366729	0.220551
0.168431	0.367884	0.356301
0.342807	0.174129	0.285228
